3277701,814082,1,406
387577,176780,1,407
268546,582963,1,408
2031145,244597,1,409
188677,461280,1,410
3525472,265579,1,411
2229583,682189,1,407
3392074,420976,1,407
3589815,832527,1,412
1227873,810909,1,413
1300699,146538,1,414
3596968,421791,1,415
3106757,779664,1,407
221139,612603,1,407
1496841,495985,1,407
2860498,535719,1,407
1450710,142352,1,407
1745799,66373,1,407
1404800,329680,1,407
1769600,777809,1,420
464511,672442,1,421
2750803,165520,1,422
1571006,91428,1,407
1181660,857799,1,407
661957,612812,1,407
828567,798048,1,407
3313914,216602,1,407
3625645,538592,1,407
3611238,584716,1,407
2904519,465036,1,429
3080431,245490,1,407
3851167,574214,1,407
944956,77006,1,432
3834215,224878,1,407
2179064,784896,1,407
2716449,944268,1,407
29780,931252,1,407
95525,349743,1,407
3835506,889721,1,407
1142732,811691,1,407
3747439,654886,1,407
948862,122011,1,441
160755,702042,1,442
3288779,737797,1,407
1356250,29101,1,444
916260,596160,1,407
1252876,500998,1,407
2471178,396430,1,407
2364922,992772,1,407
2172301,283717,1,407
671267,55467,1,407
2165402,152000,1,407
2661288,467768,1,407
1926460,741190,1,407
1899647,649203,1,407
3829860,726794,1,407
1133497,516173,1,407
2309857,767935,1,407
1371371,956664,1,407
151858,284416,1,407
2096938,411357,1,407
1300490,720155,1,407
3534799,181775,1,407
1217877,460971,1,407
2726977,699328,1,407
682141,54686,1,407
837813,912877,1,407
799211,501879,1,407
42015,689603,1,407
520977,79651,1,407
719720,445045,1,407
197504,362730,1,407
1724494,670107,1,407
3574540,85280,1,407
1416691,723741,1,407
3037057,548241,1,407
3644992,349585,1,407
49575,13442,1,407
1023898,977225,1,407
1815563,328590,1,407
2312471,520445,1,407
855281,429980,1,407
760641,724534,1,407
1484940,793583,1,407
2725697,764628,1,407
2789323,243674,1,407
3803611,251480,1,407
1591552,431951,1,407
3102531,674293,1,407
565235,679348,1,407
985402,187597,1,407
2948159,311962,1,407
1323618,644543,1,407
552512,648435,1,407
635387,474052,1,407
3928676,204357,1,407
780925,800335,1,407
1872623,814694,1,407
2759808,162941,1,407
3504794,648843,1,407
3683266,591750,1,407
2441121,97041,1,407
31457,462131,1,407
3387011,79380,1,407
1982598,588441,1,407
2696483,242380,1,407
1159278,190088,1,407
576024,996298,1,407
3538351,281543,1,407
3304712,772580,1,407
438501,884463,1,407
1937908,826290,1,407
1434005,338369,1,407
3112876,655144,1,407
413395,150636,1,407
1358768,479656,1,407
1731313,958690,1,407
2130866,4658,1,407
57906,933944,1,518
1365225,699019,1,519
3101071,982575,1,520
331075,263808,1,521
1086791,353972,1,407
1996396,528335,1,407
3845884,795806,1,407
985853,434387,1,407
1688165,938172,1,407
161953,829518,1,407
287702,857928,1,407
972789,916516,1,407
1305060,621873,1,407
3515395,462665,1,407
1736284,812699,1,407
1788111,112125,1,407
692963,831389,1,407
459059,283671,1,407
1421594,942622,1,407
3222115,997386,1,407
3055062,603635,1,407
3439667,514822,1,407
2742587,603127,1,407
258403,395579,1,407
1707936,209115,1,407
3110911,819240,1,407
2199103,812362,1,407
1784882,387625,1,407
1886291,684541,1,407
2886793,942807,1,407
