3277701,814082,1,4006
387577,176780,1,4006
268546,582963,1,4006
2031145,244597,1,4006
188677,461280,1,4006
3525472,265579,1,4006
2229583,682189,1,4006
3392074,420976,1,4006
3589815,832527,1,4006
1227873,810909,1,4006
1300699,146538,1,4006
3596968,421791,1,4006
3106757,779664,1,4006
221139,612603,1,4006
1496841,495985,1,4006
2860498,535719,1,4006
1450710,142352,1,4006
1745799,66373,1,4006
1404800,329680,1,4006
1769600,777809,1,4006
464511,672442,1,4006
2750803,165520,1,4006
1571006,91428,1,4006
1181660,857799,1,4006
661957,612812,1,4006
828567,798048,1,4006
3313914,216602,1,4026
3625645,538592,1,4027
3611238,584716,1,4028
2904519,465036,1,4029
3080431,245490,1,4006
3851167,574214,1,4006
944956,77006,1,4006
3834215,224878,1,4006
2179064,784896,1,4006
2716449,944268,1,4006
29780,931252,1,4006
95525,349743,1,4006
3835506,889721,1,4006
1142732,811691,1,4006
3747439,654886,1,4006
948862,122011,1,4006
160755,702042,1,4006
3288779,737797,1,4006
1356250,29101,1,4006
916260,596160,1,4006
1252876,500998,1,4006
2471178,396430,1,4006
2364922,992772,1,4006
2172301,283717,1,4006
671267,55467,1,4006
2165402,152000,1,4006
2661288,467768,1,4006
1926460,741190,1,4006
1899647,649203,1,4006
3829860,726794,1,4006
1133497,516173,1,4006
2309857,767935,1,4006
1371371,956664,1,4006
151858,284416,1,4006
2096938,411357,1,4006
1300490,720155,1,4006
3534799,181775,1,4006
1217877,460971,1,4006
2726977,699328,1,4006
682141,54686,1,4006
837813,912877,1,4006
799211,501879,1,4006
42015,689603,1,4006
520977,79651,1,4006
719720,445045,1,4006
197504,362730,1,4006
1724494,670107,1,4006
3574540,85280,1,4006
1416691,723741,1,4006
3037057,548241,1,4006
3644992,349585,1,4006
49575,13442,1,4006
1023898,977225,1,4078
1815563,328590,1,4079
2312471,520445,1,4080
855281,429980,1,4081
760641,724534,1,4006
1484940,793583,1,4006
2725697,764628,1,4006
2789323,243674,1,4006
3803611,251480,1,4006
1591552,431951,1,4006
3102531,674293,1,4006
565235,679348,1,4006
985402,187597,1,4006
2948159,311962,1,4006
1323618,644543,1,4006
552512,648435,1,4006
635387,474052,1,4006
3928676,204357,1,4006
780925,800335,1,4006
1872623,814694,1,4006
2759808,162941,1,4006
3504794,648843,1,4006
3683266,591750,1,4006
2441121,97041,1,4006
31457,462131,1,4006
3387011,79380,1,4006
1982598,588441,1,4006
2696483,242380,1,4006
1159278,190088,1,4006
576024,996298,1,4006
3538351,281543,1,4006
3304712,772580,1,4006
438501,884463,1,4006
1937908,826290,1,4006
1434005,338369,1,4006
3112876,655144,1,4006
413395,150636,1,4006
1358768,479656,1,4006
1731313,958690,1,4006
2130866,4658,1,4006
57906,933944,1,4006
1365225,699019,1,4006
3101071,982575,1,4006
331075,263808,1,4006
1086791,353972,1,4006
1996396,528335,1,4006
3845884,795806,1,4006
985853,434387,1,4006
1688165,938172,1,4006
161953,829518,1,4006
287702,857928,1,4006
972789,916516,1,4006
1305060,621873,1,4006
3515395,462665,1,4006
1736284,812699,1,4006
1788111,112125,1,4006
692963,831389,1,4006
459059,283671,1,4006
1421594,942622,1,4006
3222115,997386,1,4006
3055062,603635,1,4006
3439667,514822,1,4006
2742587,603127,1,4006
258403,395579,1,4006
1707936,209115,1,4006
3110911,819240,1,4006
2199103,812362,1,4006
1784882,387625,1,4006
1886291,684541,1,4006
2886793,942807,1,4006
2777400,706607,1,4006
1463492,491627,1,4006
2073286,916573,1,4006
3728174,954035,1,4006
78700,263543,1,4006
1373510,621810,1,4006
698877,482423,1,4006
448893,98618,1,4006
735566,119708,1,4006
2724216,580730,1,4006
1635384,533324,1,4006
1288393,847085,1,4006
1185280,543564,1,4006
452272,709280,1,4006
1020964,583399,1,4006
3465723,524960,1,4006
2532696,959479,1,4006
985995,8335,1,4006
2750285,620354,1,4006
2577899,245998,1,4006
3036657,930898,1,4006
1564616,954967,1,4006
1518451,978359,1,4006
3142274,434848,1,4006
1483197,185676,1,4006
1293469,897792,1,4006
3176521,47388,1,4006
398666,166009,1,4006
1717029,111247,1,4006
2777236,26691,1,4006
2702432,510408,1,4006
1807774,762573,1,4006
2882574,514512,1,4006
3299730,231124,1,4006
725724,585824,1,4006
2926980,244504,1,4006
1434889,489006,1,4006
3612030,621951,1,4006
1258017,242269,1,4006
1286561,568048,1,4006
689474,760472,1,4006
598052,279905,1,4006
3499457,153595,1,4006
3093691,158748,1,4006
1431273,568599,1,4006
460369,295192,1,4006
884156,513333,1,4006
3275009,432164,1,4006
1164767,629180,1,4006
39219,52828,1,4006
2412745,512431,1,4006
833625,325255,1,4006
1921025,698369,1,4006
354140,814835,1,4006
3293114,144056,1,4006
1353173,460397,1,4006
2540930,970925,1,4006
214355,455609,1,4006
3665774,178949,1,4006
523811,742430,1,4006
3247442,193058,1,4006
1968047,430400,1,4006
3804713,139178,1,4006
104798,431132,1,4006
3869285,430619,1,4006
1956296,459218,1,4006
2873261,638744,1,4006
2651363,33086,1,4006
3921713,913703,1,4006
1550831,78131,1,4006
1183427,71537,1,4006
2944691,837032,1,4006
2155289,627440,1,4006
2481188,114770,1,4006
3120311,376691,1,4006
1034939,546095,1,4006
63920,591647,1,4006
916220,686153,1,4006
2433650,393683,1,4006
1814282,332999,1,4006
1244846,964598,1,4006
2496269,615647,1,4006
718019,347903,1,4006
518387,303281,1,4006
2515361,285980,1,4006
924617,11087,1,4006
771818,674699,1,4006
264878,477866,1,4006
3068768,167483,1,4006
3535793,504653,1,4006
1291607,149624,1,4006
766499,826550,1,4006
3333023,166796,1,4006
1268375,970553,1,4006
1012853,845591,1,4006
272504,197195,1,4006
3170330,820277,1,4006
1898573,683249,1,4006
2864486,483653,1,4006
