3277701,814082,1
387577,176780,1
268546,582963,1
2031145,244597,1
188677,461280,1
3525472,265579,1
2229583,682189,1
3392074,420976,1
3589815,832527,1
1227873,810909,1
1300699,146538,1
3596968,421791,1
3106757,779664,1
221139,612603,1
1496841,495985,1
2860498,535719,1
1450710,142352,1
1745799,66373,1
1404800,329680,1
1769600,777809,1
464511,672442,1
2750803,165520,1
1571006,91428,1
1181660,857799,1
661957,612812,1
828567,798048,1
3313914,216602,1
3625645,538592,1
3611238,584716,1
2904519,465036,1
3080431,245490,1
3851167,574214,1
944956,77006,1
3834215,224878,1
2179064,784896,1
2716449,944268,1
29780,931252,1
95525,349743,1
3835506,889721,1
1142732,811691,1
3747439,654886,1
948862,122011,1
160755,702042,1
3288779,737797,1
1356250,29101,1
916260,596160,1
1252876,500998,1
2471178,396430,1
2364922,992772,1
2172301,283717,1
671267,55467,1
2165402,152000,1
2661288,467768,1
1926460,741190,1
1899647,649203,1
3829860,726794,1
1133497,516173,1
2309857,767935,1
1371371,956664,1
151858,284416,1
2096938,411357,1
1300490,720155,1
3534799,181775,1
1217877,460971,1
2726977,699328,1
682141,54686,1
837813,912877,1
799211,501879,1
42015,689603,1
520977,79651,1
719720,445045,1
197504,362730,1
1724494,670107,1
3574540,85280,1
1416691,723741,1
3037057,548241,1
3644992,349585,1
49575,13442,1
1023898,977225,1
1815563,328590,1
2312471,520445,1
855281,429980,1
760641,724534,1
1484940,793583,1
2725697,764628,1
2789323,243674,1
3803611,251480,1
1591552,431951,1
3102531,674293,1
565235,679348,1
985402,187597,1
2948159,311962,1
1323618,644543,1
552512,648435,1
635387,474052,1
3928676,204357,1
780925,800335,1
1872623,814694,1
2759808,162941,1
3504794,648843,1
3683266,591750,1
2441121,97041,1
31457,462131,1
3387011,79380,1
1982598,588441,1
2696483,242380,1
1159278,190088,1
576024,996298,1
3538351,281543,1
3304712,772580,1
438501,884463,1
1937908,826290,1
1434005,338369,1
3112876,655144,1
413395,150636,1
1358768,479656,1
1731313,958690,1
2130866,4658,1
57906,933944,1
1365225,699019,1
3101071,982575,1
331075,263808,1
1086791,353972,1
1996396,528335,1
3845884,795806,1
985853,434387,1
1688165,938172,1
161953,829518,1
287702,857928,1
972789,916516,1
1305060,621873,1
3515395,462665,1
1736284,812699,1
1788111,112125,1
692963,831389,1
459059,283671,1
1421594,942622,1
3222115,997386,1
3055062,603635,1
3439667,514822,1
2742587,603127,1
258403,395579,1
1707936,209115,1
3110911,819240,1
2199103,812362,1
1784882,387625,1
1886291,684541,1
2886793,942807,1
2777400,706607,1
1463492,491627,1
2073286,916573,1
3728174,954035,1
78700,263543,1
1373510,621810,1
698877,482423,1
