1555,2865,2,795
1490,2755,2,795
1445,2835,2,795
1415,2880,2,795
1375,2805,2,795
1335,2845,2,795
1300,2915,2,795
1345,2750,2,795
1360,2650,2,795
1280,2735,2,795
1240,2785,2,795
1230,2840,2,795
1220,2865,2,795
1340,2510,2,795
1295,2595,2,795
1290,2650,2,795
1185,2700,2,795
1135,2800,2,795
1115,2870,2,795
1125,2740,2,795
1075,2770,2,795
1050,2835,2,795
965,2845,2,795
1025,2725,2,795
1075,2655,2,795
1170,2635,2,795
1160,2590,2,795
1190,2505,2,795
1260,2405,2,795
1190,2450,2,795
1110,2520,2,795
1055,2515,2,795
1005,2595,2,795
935,2660,2,795
930,2725,2,795
920,2780,2,795
750,2825,2,795
855,2745,2,795
850,2705,2,795
805,2720,2,795
785,2680,2,795
730,2740,2,795
680,2685,2,795
700,2650,2,795
755,2630,2,795
855,2630,2,795
900,2585,2,795
860,2565,2,795
940,2555,2,795
845,2505,2,795
885,2460,2,795
965,2470,2,795
1055,2435,2,795
1105,2390,2,795
1055,2355,2,795
945,2335,2,795
920,2390,2,795
835,2390,2,795
735,2475,2,795
740,2545,2,795
660,2575,2,795
610,2600,2,795
580,2695,2,795
565,2580,2,795
530,2610,2,795
640,2540,2,795
540,2525,2,795
535,2470,2,795
480,2505,2,795
420,2555,2,795
640,2480,2,795
655,2430,2,795
740,2425,2,795
545,2420,2,795
430,2400,2,795
400,2425,2,795
335,2330,2,795
485,2305,2,795
430,2275,2,795
585,2340,2,795
590,2355,2,795
755,2370,2,795
685,2325,2,795
765,2310,2,795
695,2255,2,795
610,2260,2,795
550,2260,2,795
470,2210,2,795
380,2185,2,795
465,2120,2,795
415,2035,2,795
530,2040,2,795
560,2075,2,795
580,2195,2,795
640,2195,2,795
655,2115,2,795
745,2195,2,795
740,2155,2,795
775,2120,2,795
765,2065,2,795
695,1980,2,795
660,2010,2,795
605,2020,2,795
540,1965,2,795
535,1905,2,795
580,1825,2,795
630,1910,2,795
700,1890,2,795
715,1790,2,795
735,1820,2,795
820,2005,2,795
830,1945,2,795
830,1850,2,795
875,1880,2,795
905,1820,2,795
935,1770,2,795
890,1765,2,795
845,1720,2,795
1005,1720,2,795
1040,1675,2,795
860,2090,2,795
865,2130,2,795
865,2190,2,795
865,2250,2,795
895,2280,2,795
995,2265,2,795
895,2220,2,795
965,2190,2,795
1055,2230,2,795
1090,2285,2,795
1135,2345,2,795
1205,2340,2,795
1230,2275,2,795
1170,2215,2,795
1115,2205,2,795
1085,2150,2,795
1085,2105,2,795
960,2130,2,795
985,2070,2,795
935,2060,2,795
925,1965,2,795
995,1980,2,795
1070,2035,2,795
1130,2070,2,795
1235,2160,2,795
1310,2130,2,795
1285,2075,2,795
1200,2000,2,795
1100,1985,2,795
1035,1900,2,795
990,1865,2,795
1060,1815,2,795
1140,1830,2,795
1140,1925,2,795
1235,1880,2,795
1280,1975,2,795
1215,1810,2,795
1105,1750,2,795
1195,1725,2,795
1225,1750,2,795
1305,1740,2,795
1375,1815,2,795
1350,1865,2,795
1365,1925,2,795
