3277701,814082,814082,106
387577,176780,176780,106
268546,582963,582963,106
2031145,244597,244597,106
188677,461280,461280,106
3525472,265579,265579,106
2229583,682189,682189,106
3392074,420976,420976,106
3589815,832527,832527,106
1227873,810909,810909,106
1300699,146538,146538,106
3596968,421791,421791,106
3106757,779664,779664,106
221139,612603,612603,106
1496841,495985,495985,106
2860498,535719,535719,106
1450710,142352,142352,106
1745799,66373,66373,106
1404800,329680,329680,106
1769600,777809,777809,106
464511,672442,672442,106
2750803,165520,165520,106
1571006,91428,91428,106
1181660,857799,857799,106
661957,612812,612812,106
828567,798048,798048,106
3313914,216602,216602,106
3625645,538592,538592,106
3611238,584716,584716,106
2904519,465036,465036,106
3080431,245490,245490,106
3851167,574214,574214,106
944956,77006,77006,106
3834215,224878,224878,106
2179064,784896,784896,106
2716449,944268,944268,106
29780,931252,931252,106
95525,349743,349743,106
3835506,889721,889721,106
1142732,811691,811691,106
3747439,654886,654886,106
948862,122011,122011,106
160755,702042,702042,106
3288779,737797,737797,106
1356250,29101,29101,106
916260,596160,596160,106
1252876,500998,500998,106
2471178,396430,396430,106
2364922,992772,992772,106
2172301,283717,283717,106
671267,55467,55467,106
2165402,152000,152000,106
2661288,467768,467768,106
1926460,741190,741190,106
1899647,649203,649203,106
3829860,726794,726794,106
1133497,516173,516173,106
2309857,767935,767935,106
1371371,956664,956664,106
151858,284416,284416,106
2096938,411357,411357,106
1300490,720155,720155,106
3534799,181775,181775,106
1217877,460971,460971,106
2726977,699328,699328,106
682141,54686,54686,106
837813,912877,912877,106
799211,501879,501879,106
42015,689603,689603,106
520977,79651,79651,106
719720,445045,445045,106
197504,362730,362730,106
1724494,670107,670107,106
3574540,85280,85280,106
1416691,723741,723741,106
3037057,548241,548241,106
3644992,349585,349585,106
49575,13442,13442,106
1023898,977225,977225,106
1815563,328590,328590,106
2312471,520445,520445,106
855281,429980,429980,106
760641,724534,724534,106
1484940,793583,793583,106
2725697,764628,764628,106
2789323,243674,243674,106
3803611,251480,251480,106
1591552,431951,431951,106
3102531,674293,674293,106
565235,679348,679348,106
985402,187597,187597,106
2948159,311962,311962,106
1323618,644543,644543,106
552512,648435,648435,106
635387,474052,474052,106
3928676,204357,204357,106
780925,800335,800335,106
1872623,814694,814694,106
2759808,162941,162941,106
3504794,648843,648843,106
