3277701,814082,814082,306
387577,176780,176780,306
268546,582963,582963,306
2031145,244597,244597,306
188677,461280,461280,306
3525472,265579,265579,306
2229583,682189,682189,306
3392074,420976,420976,306
3589815,832527,832527,306
1227873,810909,810909,306
1300699,146538,146538,306
3596968,421791,421791,306
3106757,779664,779664,306
221139,612603,612603,306
1496841,495985,495985,306
2860498,535719,535719,306
1450710,142352,142352,306
1745799,66373,66373,306
1404800,329680,329680,306
1769600,777809,777809,306
464511,672442,672442,306
2750803,165520,165520,306
1571006,91428,91428,306
1181660,857799,857799,306
661957,612812,612812,306
828567,798048,798048,306
3313914,216602,216602,306
3625645,538592,538592,306
3611238,584716,584716,306
2904519,465036,465036,306
3080431,245490,245490,306
3851167,574214,574214,306
944956,77006,77006,306
3834215,224878,224878,306
2179064,784896,784896,306
2716449,944268,944268,306
29780,931252,931252,306
95525,349743,349743,306
3835506,889721,889721,306
1142732,811691,811691,306
3747439,654886,654886,306
948862,122011,122011,306
160755,702042,702042,306
3288779,737797,737797,306
1356250,29101,29101,306
916260,596160,596160,306
1252876,500998,500998,306
2471178,396430,396430,306
2364922,992772,992772,306
2172301,283717,283717,306
671267,55467,55467,306
2165402,152000,152000,306
2661288,467768,467768,306
1926460,741190,741190,306
1899647,649203,649203,306
3829860,726794,726794,306
1133497,516173,516173,306
2309857,767935,767935,306
1371371,956664,956664,306
151858,284416,284416,306
2096938,411357,411357,306
1300490,720155,720155,306
3534799,181775,181775,306
1217877,460971,460971,306
2726977,699328,699328,306
682141,54686,54686,306
837813,912877,912877,306
799211,501879,501879,306
42015,689603,689603,306
520977,79651,79651,306
719720,445045,445045,306
197504,362730,362730,306
1724494,670107,670107,306
3574540,85280,85280,306
1416691,723741,723741,306
3037057,548241,548241,306
3644992,349585,349585,306
49575,13442,13442,306
1023898,977225,977225,306
1815563,328590,328590,306
2312471,520445,520445,306
855281,429980,429980,306
760641,724534,724534,306
1484940,793583,793583,306
2725697,764628,764628,306
2789323,243674,243674,306
3803611,251480,251480,306
1591552,431951,431951,306
3102531,674293,674293,306
565235,679348,679348,306
985402,187597,187597,306
2948159,311962,311962,306
1323618,644543,644543,306
552512,648435,648435,306
635387,474052,474052,306
3928676,204357,204357,306
780925,800335,800335,306
1872623,814694,814694,306
2759808,162941,162941,306
3504794,648843,648843,306
3683266,591750,591750,306
2441121,97041,97041,306
31457,462131,462131,306
3387011,79380,79380,306
1982598,588441,588441,306
2696483,242380,242380,306
1159278,190088,190088,306
576024,996298,996298,306
3538351,281543,281543,306
3304712,772580,772580,306
438501,884463,884463,306
1937908,826290,826290,306
1434005,338369,338369,306
