3277701,814082,814082,1
387577,176780,176780,2
268546,582963,582963,3
2031145,244597,244597,4
188677,461280,461280,5
3525472,265579,265579,6
2229583,682189,682189,7
3392074,420976,420976,8
3589815,832527,832527,9
1227873,810909,810909,10
1300699,146538,146538,11
3596968,421791,421791,12
3106757,779664,779664,13
221139,612603,612603,14
1496841,495985,495985,15
2860498,535719,535719,16
1450710,142352,142352,17
1745799,66373,66373,18
1404800,329680,329680,19
1769600,777809,777809,20
464511,672442,672442,21
2750803,165520,165520,22
1571006,91428,91428,23
1181660,857799,857799,24
661957,612812,612812,25
828567,798048,798048,26
3313914,216602,216602,27
3625645,538592,538592,28
3611238,584716,584716,29
2904519,465036,465036,30
3080431,245490,245490,31
3851167,574214,574214,32
944956,77006,77006,33
3834215,224878,224878,34
2179064,784896,784896,35
2716449,944268,944268,36
29780,931252,931252,37
95525,349743,349743,38
3835506,889721,889721,39
1142732,811691,811691,40
3747439,654886,654886,41
948862,122011,122011,42
160755,702042,702042,43
3288779,737797,737797,44
1356250,29101,29101,45
916260,596160,596160,46
1252876,500998,500998,47
2471178,396430,396430,48
2364922,992772,992772,49
2172301,283717,283717,50
671267,55467,55467,51
2165402,152000,152000,52
2661288,467768,467768,53
1926460,741190,741190,54
1899647,649203,649203,55
3829860,726794,726794,56
1133497,516173,516173,57
2309857,767935,767935,58
1371371,956664,956664,59
151858,284416,284416,60
2096938,411357,411357,61
1300490,720155,720155,62
3534799,181775,181775,63
1217877,460971,460971,64
2726977,699328,699328,65
682141,54686,54686,66
837813,912877,912877,67
799211,501879,501879,68
42015,689603,689603,69
520977,79651,79651,70
719720,445045,445045,71
197504,362730,362730,72
1724494,670107,670107,73
3574540,85280,85280,74
1416691,723741,723741,75
3037057,548241,548241,76
3644992,349585,349585,77
49575,13442,13442,78
1023898,977225,977225,79
1815563,328590,328590,80
2312471,520445,520445,81
855281,429980,429980,82
760641,724534,724534,83
1484940,793583,793583,84
2725697,764628,764628,85
2789323,243674,243674,86
3803611,251480,251480,87
1591552,431951,431951,88
3102531,674293,674293,89
565235,679348,679348,90
985402,187597,187597,91
2948159,311962,311962,92
1323618,644543,644543,93
552512,648435,648435,94
635387,474052,474052,95
3928676,204357,204357,96
780925,800335,800335,97
1872623,814694,814694,98
2759808,162941,162941,99
3504794,648843,648843,100
3683266,591750,591750,101
2441121,97041,97041,102
31457,462131,462131,103
3387011,79380,79380,104
1982598,588441,588441,105
2696483,242380,242380,106
1159278,190088,190088,107
576024,996298,996298,108
3538351,281543,281543,109
3304712,772580,772580,110
438501,884463,884463,111
1937908,826290,826290,112
1434005,338369,338369,113
3112876,655144,655144,114
413395,150636,150636,115
1358768,479656,479656,116
1731313,958690,958690,117
2130866,4658,4658,118
57906,933944,933944,119
1365225,699019,699019,120
3101071,982575,982575,121
331075,263808,263808,122
1086791,353972,353972,123
1996396,528335,528335,124
3845884,795806,795806,125
985853,434387,434387,126
1688165,938172,938172,127
161953,829518,829518,128
287702,857928,857928,129
972789,916516,916516,130
1305060,621873,621873,131
3515395,462665,462665,132
1736284,812699,812699,133
1788111,112125,112125,134
692963,831389,831389,135
459059,283671,283671,136
1421594,942622,942622,137
3222115,997386,997386,138
3055062,603635,603635,139
3439667,514822,514822,140
2742587,603127,603127,141
258403,395579,395579,142
1707936,209115,209115,143
3110911,819240,819240,144
2199103,812362,812362,145
1784882,387625,387625,146
1886291,684541,684541,147
2886793,942807,942807,148
2777400,706607,706607,149
1463492,491627,491627,150
2073286,916573,916573,151
3728174,954035,954035,152
78700,263543,263543,153
1373510,621810,621810,154
698877,482423,482423,155
448893,98618,98618,156
735566,119708,119708,157
2724216,580730,580730,158
1635384,533324,533324,159
1288393,847085,847085,160
1185280,543564,543564,161
452272,709280,709280,162
1020964,583399,583399,163
3465723,524960,524960,164
2532696,959479,959479,165
