139601,914203,9,5006
791722,162000,5,5007
505293,194591,12,5008
603698,573585,1,5009
802738,312234,2,5010
307747,128551,10,5011
795489,287279,2,5010
801539,318482,2,5010
803470,319069,2,5010
902529,162041,5,5007
820258,351165,2,5010
872247,494281,14,5016
676962,897430,15,5017
337894,175289,10,5011
344791,578536,6,5018
176278,550602,11,5019
626539,394908,8,5020
847728,576707,14,5016
375233,399429,13,5021
199043,270173,7,5042
796375,309563,2,5010
202913,525966,11,5019
495165,163113,12,5008
797400,315778,2,5010
646422,900526,15,5017
125756,579609,11,5019
619628,399433,8,5020
507741,178883,12,5008
263626,851699,9,5030
851166,532382,14,5016
799912,323363,2,5010
586242,396484,8,5020
393828,404314,13,5021
122296,566921,11,5019
409291,431539,13,5021
95899,530846,11,5019
143265,548387,11,5019
629247,364078,8,5020
892877,544283,14,5016
665775,845662,15,5017
383032,788008,3,5041
175586,365049,7,5042
366654,802105,3,5041
347406,155708,10,5011
822623,745025,4,5045
519421,154681,12,5008
500192,192292,12,5008
124132,340448,7,5042
360165,553303,6,5018
607604,573951,1,5009
370259,585265,6,5018
270201,236813,10,5011
829216,121494,5,5007
220156,589643,11,5019
173188,355248,7,5042
129997,568115,11,5019
508551,174306,12,5008
856991,546255,14,5016
405714,781619,3,5041
376493,366302,13,5021
846594,522941,14,5016
139299,314046,7,5042
856167,542249,14,5016
824185,167369,5,5007
663820,416308,8,5020
738190,371970,8,5064
410019,732704,3,5041
505512,203857,12,5008
895623,178393,5,5007
101427,615890,11,5019
588597,622592,1,5009
664325,877878,15,5017
850219,110573,5,5007
800133,327081,2,5010
650157,402991,8,5020
318707,160697,10,5011
88703,577217,11,5019
408428,771823,3,5041
165476,377389,7,5042
841843,503359,14,5016
302582,134124,10,5011
850888,736810,4,5045
134261,519275,11,5019
409616,575024,6,5018
319829,168353,10,5011
663945,828490,15,5017
416926,785113,3,5041
832154,559403,14,5016
395641,808571,3,5041
629998,877765,15,5017
253655,821946,9,5030
450030,169537,12,5008
175169,349454,7,5042
274321,219665,10,5011
883375,158482,5,5007
521152,152439,12,5008
245254,907991,9,5030
633601,861482,15,5017
353991,193997,10,5011
637665,858741,15,5017
617573,386848,8,5020
348191,165419,10,5011
502511,205121,12,5008
906396,535803,14,5016
159302,337993,7,5042
507092,175151,12,5008
916704,609548,14,5016
183516,374212,7,5042
859703,156782,5,5007
513991,165072,12,5008
641902,755287,15,5106
158871,312380,7,5042
906640,587296,14,5016
216975,296647,7,5042
888714,205560,5,5007
603789,574474,1,5009
424782,449687,13,5021
782506,279930,2,5010
398617,402424,13,5021
815455,755486,4,5045
606486,420054,8,5020
304399,545221,6,5018
486891,175164,12,5008
831779,577161,14,5016
121786,564225,11,5019
626586,415166,8,5020
794615,305632,2,5010
683413,861559,15,5017
174057,358906,7,5042
499272,168413,12,5008
183970,355973,7,5042
615239,317684,8,5020
155505,355581,7,5042
345042,566973,6,5018
852918,552112,14,5016
871544,592403,14,5016
587453,401098,8,5020
354094,424230,13,5021
149906,546909,11,5019
862569,719773,4,5045
326040,156509,10,5011
160206,303063,7,5042
847644,164348,5,5007
618893,419740,8,5020
601530,577183,1,5009
402309,786873,3,5041
731712,878998,15,5017
855983,534803,14,5016
865157,562132,14,5016
675858,410545,8,5020
866973,550375,14,5016
377858,811790,3,5041
672876,844123,15,5017
606558,458285,8,5020
562920,559223,1,5009
338084,560295,6,5018
662898,884734,15,5017
610666,551701,1,5009
908409,591215,14,5016
834483,173379,5,5007
333787,189423,10,5011
891515,520429,14,5016
375997,806621,3,5041
806087,326636,2,5010
258975,837353,9,5030
612392,916853,15,5017
353145,580916,6,5018
383197,409869,13,5021
514408,173338,12,5008
567428,580005,1,5009
883062,547498,14,5016
865081,551012,14,5016
207804,354938,7,5042
249370,872804,9,5030
813436,360446,2,5010
300672,175844,10,5011
788776,582930,14,5016
668367,855686,15,5017
418086,394699,13,5021
177579,319865,7,5042
691827,863963,15,5017
367079,183232,10,5011
416884,786845,3,5041
800394,301473,2,5010
345674,579033,6,5018
674496,870664,15,5017
174672,345849,7,5042
269354,811847,9,5030
839012,550376,14,5016
597017,575588,1,5009
224852,934148,9,5030
830159,134329,5,5007
491609,180519,12,5008
671609,815681,15,5017
822722,553764,14,5016
313783,177198,10,5011
651216,815098,15,5017
653592,959882,15,5017
822078,711840,4,5045
682304,876841,15,5017
899052,526048,14,5016
802655,316263,2,5010
533212,366954,8,5020
453154,776082,3,5041
424375,721868,3,5041
371616,570648,6,5018
813561,583156,14,5016
814540,707227,4,5045
825404,733788,4,5045
612799,537497,1,5009
256512,837094,9,5030
571570,375257,8,5020
156977,424622,7,5042
628080,562986,1,5009
301983,173386,10,5011
158283,570550,11,5019
784151,283760,2,5010
195000,354829,7,5042
136418,562926,11,5019
210162,860529,9,5030
708244,871834,15,5017
753254,840123,15,5017
674905,876286,15,5017
803202,549001,14,5016
640210,902029,15,5017
869167,105039,5,5007
873672,734440,4,5045
155479,345893,7,5042
401492,790336,3,5041
812869,346251,2,5010
840462,402858,2,5010
789388,712210,4,5045
597421,554767,1,5009
316820,150304,10,5011
875990,133950,5,5007
304086,576100,6,5018
270233,195701,10,5011
261120,804153,9,5030
628655,321099,8,5020
857328,143692,5,5007
595580,798572,15,5017
634800,823669,15,5017
391776,409868,13,5021
98533,355691,7,5042
386377,574187,6,5018
881789,727577,4,5045
383075,447616,13,5021
621537,390372,8,5020
392728,411341,13,5021
665697,929571,15,5017
185071,362905,7,5042
800041,318331,2,5010
253129,154296,10,5011
819438,662327,4,5045
814105,723255,4,5045
659542,840985,15,5017
429653,438596,13,5021
852267,498220,14,5016
483807,198925,12,5008
603472,894573,15,5017
340064,550509,6,5018
815593,689874,4,5045
406176,760860,3,5041
241545,838673,9,5030
415417,785827,3,5041
398629,401626,13,5021
302359,534317,6,5018
824475,518063,14,5016
516128,178722,12,5008
136232,576477,11,5019
506069,169723,12,5008
619339,401624,8,5020
391555,789079,3,5041
672668,861428,15,5017
243941,843256,9,5030
379388,567285,6,5018
638783,399478,8,5020
343651,438750,13,5021
321216,569834,6,5018
267264,153034,10,5011
380139,434251,13,5021
839094,159543,5,5007
879104,595389,14,5016
339732,163158,10,5011
591851,569051,1,5009
293201,192871,10,5011
415534,110526,10,5011
335525,567445,6,5018
405542,600089,6,5018
170102,323164,7,5042
415993,776671,3,5041
336266,148507,10,5011
244260,847060,9,5030
363959,810632,3,5041
558478,213316,12,5008
802184,751958,4,5045
128669,574591,11,5019
335027,565050,6,5018
232331,872896,9,5030
505603,147517,12,5008
344239,530765,6,5018
846575,159002,5,5007
857231,551055,14,5016
611318,581584,1,5009
639613,388524,8,5020
135284,555664,11,5019
846256,154064,5,5007
869718,536928,14,5016
377230,790154,3,5041
331440,551885,6,5018
601644,436831,8,5020
369199,734895,3,5041
820083,728310,4,5045
684131,898331,15,5017
397669,792218,3,5041
168284,309036,7,5042
673242,886958,15,5017
508099,175066,12,5008
509773,148899,12,5008
285152,520229,6,5018
837457,518745,14,5016
249616,144446,10,5011
830226,483466,14,5016
553038,606418,1,5009
38179,532155,11,5019
866560,165110,5,5007
668482,358452,8,5020
158550,354818,7,5042
229280,813483,9,5030
333143,200298,10,5011
446307,796523,3,5041
892423,530999,14,5016
802111,320817,2,5010
900955,185733,5,5007
661166,404325,8,5020
860230,528054,14,5016
563315,215613,12,5008
690968,555952,1,5009
825080,746712,4,5045
140962,518168,11,5019
356246,549756,6,5018
681053,892766,15,5017
345234,188822,10,5011
415672,787824,3,5041
245023,849247,9,5030
641070,424917,8,5020
856349,158150,5,5007
312275,145173,10,5011
460133,173081,12,5008
602167,543919,1,5009
764997,249477,2,5010
610722,418243,8,5020
304283,183656,10,5011
685551,798742,15,5017
864059,545894,14,5016
821361,175823,5,5007
349378,805118,3,5041
889743,560547,14,5016
615325,383841,8,5020
241972,840749,9,5030
187324,377187,7,5042
158713,379013,7,5042
342064,570045,6,5018
836081,178429,5,5007
169966,368623,7,5042
401478,785370,3,5041
408283,806161,3,5041
232784,169847,10,5011
791470,751113,4,5045
405569,411933,13,5021
496384,166644,12,5008
67867,545392,11,5019
841292,155620,5,5007
520845,176291,12,5008
186380,487625,11,5019
604067,574091,1,5009
433463,410297,13,5021
167653,352074,7,5042
876863,176593,5,5007
576158,210283,12,5008
165356,570715,11,5019
720629,816515,15,5017
520819,181586,12,5008
883434,581923,14,5016
877964,242679,5,5007
837032,509264,14,5016
182093,321311,7,5042
800772,325023,2,5010
617428,397343,8,5020
804190,320706,2,5010
589994,610890,1,5009
372883,222824,10,5011
816054,733183,4,5045
839757,190518,5,5007
850376,739749,4,5045
415136,446807,13,5021
664639,925795,15,5017
401240,354085,13,5021
147663,555514,11,5019
877440,529137,14,5016
384467,407359,13,5021
224694,848663,9,5030
877711,703850,4,5045
161475,587507,11,5019
680579,836946,15,5017
674433,860605,15,5017
261622,869706,9,5030
856753,145184,5,5007
324337,162686,10,5011
697161,840318,15,5017
427371,819417,3,5041
420509,788730,3,5041
866760,753547,4,5045
672212,860894,15,5017
224681,858432,9,5030
236207,886769,9,5030
882097,161493,5,5007
76253,529394,11,5019
